address,bathroom,bedroom,code,date,description,direct,floor,ground_area,juridical,kitchen,length,link_image,livingroom,name_project,parking,price,road_width,specific_address,terrace,title,type,url_page,usable_area,width
" 
                                                 Đường Bình Giã ,                                                  Phường 13 ,                                                  Quận Tân Bình ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 1, MS279326, 108 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 3, 108 m, Sổ Hồng, Có, 18 m,https://nhadat24h.net.vn/storage/product/16078/a9.jpg, Có," ♥️♥️ Nhà MTKD ngã 3 Cộng Hòa, 3 phòng ngủ, 20 tr/th", Không," 

                                                                                                18
                                                                                                Triệu/tháng                                            ", 20 m," 
                                                Đường Bình Giã, 13
                                            ", Không,"♥️♥️ Nhà MTKD ngã 3 Cộng Hòa, 3 phòng ngủ, 20 tr/th",1,https://nhadat24h.net.vn/du-an/nha-mtkd-nga-3-cong-hoa-3-phong-ngu-20-trth/279326, 108 m, 6 m
" 
                                                 Đường Phổ Quang ,                                                  Phường 02 ,                                                  Quận Phú Nhuận ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 2, MS279329, 200 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 4, 200 m, Sổ Hồng, Có, 25 m,https://nhadat24h.net.vn/storage/product/16069/a0.jpg, Có, ♥️♥️ Nhà 2 tầng MTKD đường Phổ Quang - 25 tr/th, Không," 

                                                                                                25
                                                                                                Triệu/tháng                                            ", 20 m," 
                                                Đường Phổ Quang, 2
                                            ", Không,♥️♥️ Nhà 2 tầng MTKD đường Phổ Quang - 25 tr/th,1,https://nhadat24h.net.vn/du-an/nha-2-tang-mtkd-duong-pho-quang-25-trth/279329, 200 m, 4 m
" 
                                                 Đường Âu Cơ ,                                                  Phường 14 ,                                                  Quận Tân Bình ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 1, MS279328, 100 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 1, 100 m, Sổ Hồng, Có, 25 m,https://nhadat24h.net.vn/storage/product/16069/a4-1.jpg, Có, ♥️♥️ Nhà MTKD đường Âu Cơ giáp ngã 3 Trương Công Định - 15 tr/th, Không," 

                                                                                                15
                                                                                                Triệu/tháng                                            ", 20 m," 
                                                Đường Âu Cơ, 14
                                            ", Không,♥️♥️ Nhà MTKD đường Âu Cơ giáp ngã 3 Trương Công Định - 15 tr/th,1,https://nhadat24h.net.vn/du-an/nha-mtkd-duong-au-co-giap-nga-3-truong-cong-dinh-15-trth/279328, 100 m, 4 m
" 
                                                 Đường Bình Giã ,                                                  Phường 13 ,                                                  Quận Tân Bình ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 1, MS279331, 108 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 3, 108 m, Sổ Hồng, Có, 18 m,https://nhadat24h.net.vn/storage/product/16069/a9.jpg, Có," ♥️♥️ Nhà MTKD ngã 3 Cộng Hòa, 3 phòng ngủ, 20 tr/th", Không," 

                                                                                                18
                                                                                                Triệu/tháng                                            ", 20 m," 
                                                Đường Bình Giã, 13
                                            ", Không,"♥️♥️ Nhà MTKD ngã 3 Cộng Hòa, 3 phòng ngủ, 20 tr/th",1,https://nhadat24h.net.vn/du-an/nha-mtkd-nga-3-cong-hoa-3-phong-ngu-20-trth/279331, 108 m, 6 m
" 
                                                 Đường Bạch Đằng ,                                                  Phường 02 ,                                                  Quận Tân Bình ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 1, MS279334, 63 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 2, 63 m, Sổ Hồng, Có, 15 m,https://nhadat24h.net.vn/storage/product/16069/a1-23.jpg, Có, ♥️♥️ Nhà Hẻm 20m đường Bạch Đằng gần sân bay - 12 tr/th, Không," 

                                                                                                12
                                                                                                Triệu/tháng                                            ", 20 m," 
                                                Đường Bạch Đằng, 2
                                            ", Không,♥️♥️ Nhà Hẻm 20m đường Bạch Đằng gần sân bay - 12 tr/th,1,https://nhadat24h.net.vn/du-an/nha-hem-20m-duong-bach-dang-gan-san-bay-12-trth/279334, 63 m, 4.2 m
" 
                                                 Đường Sư Vạn Hạnh ,                                                  Phường 15 ,                                                  Quận 10 ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 2, MS279333, 44 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 5, 44 m, Sổ Hồng, Có, 11 m,https://nhadat24h.net.vn/storage/product/16069/a1-22.jpg, Có," ♥️♥️ Nhà Sư Vạn Hạnh, 2 tầng 5PN, 10 tr/th", Không," 

                                                                                                10
                                                                                                Triệu/tháng                                            ", 20 m," 
                                                Đường Sư Vạn Hạnh, 15
                                            ", Không,"♥️♥️ Nhà Sư Vạn Hạnh, 2 tầng 5PN, 10 tr/th",1,https://nhadat24h.net.vn/du-an/nha-su-van-hanh-2-tang-5pn-10-trth/279333, 44 m, 4 m
" 
                                                                                                 Phường 12 ,                                                  Quận 11 ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 2, MS279174, 25 m,," 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                Đông Nam
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
                                                ", 2, 25 m, Sổ Đỏ, Có, 6 m,https://nhadat24h.net.vn/storage/product/8400/5-1.jpg, Có," Chính chủ cần cho thuê 2 nhà riêng biệt tại phường 12 quận 11, Tp.HCM", Không," 

                                                                                                7
                                                                                                Triệu/tháng                                            ", 2.5 m," 
                                                Đường Đường 3 tháng 2, Phường 12
                                            ", Không,"Chính chủ cần cho thuê 2 nhà riêng biệt tại phường 12 quận 11, Tp.HCM",1,https://nhadat24h.net.vn/du-an/chinh-chu-can-cho-thue-2-nha-rieng-biet-tai-phuong-12-quan-11-tphcm/279174, 25 m, 4 m
" 
                                                 Đường Trần Thị Cờ ,                                                  Phường Thới An ,                                                  Quận 12 ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 7, MS279347, 270 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 5, 270 m, Sổ Đỏ, Có, 30 m,https://nhadat24h.net.vn/storage/product/8400/6.jpg, Có," Cho Thuê Tòa Nhà Văn Phòng Cao Cấp tại Đường Trần Thị Cờ, Phường Thới An, Quận 12, TP.HCM", Không," 

                                                                                                125
                                                                                                Triệu/tháng                                            ", 8 m," 
                                                Đường Trần Thị Cờ, Thới An
                                            ", Không,"Cho Thuê Tòa Nhà Văn Phòng Cao Cấp tại Đường Trần Thị Cờ, Phường Thới An, Quận 12, TP.HCM",1,https://nhadat24h.net.vn/du-an/cho-thue-toa-nha-van-phong-cao-cap-tai-duong-tran-thi-co-phuong-thoi-an-quan-12-tphcm/279347, 270 m, 9 m
" 
                                                 Đường Đa Tốn ,                                                  Xã Đa Tốn ,                                                  Huyện Gia Lâm ,                                                   Thành phố Hà Nội                                              ", Có, 1, MS279487, 30 m,," 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                Tây Nam
                                                                                                                                                                        
                                                ", 1, 30 m, Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/15412/5285cb2e-7ced-476e-9162-c1c41c86201d.jpg, Có, CHO THUÊ CĂN HỘ STUDIO BÊN RUBY TẠI VINHOMES OCEAN PARK GIẤ RẺ ƯU ĐÃI FUL NỘI THẤT MỚI, Không," 

                                                                                                7
                                                                                                Triệu/tháng                                            ", 1 m," 
                                                Đường Đa Tốn, Đa Tốn
                                            ", Không,CHO THUÊ CĂN HỘ STUDIO BÊN RUBY TẠI VINHOMES OCEAN PARK GIẤ RẺ ƯU ĐÃI FUL NỘI THẤT MỚI,1,https://nhadat24h.net.vn/du-an/cho-thue-can-ho-studio-ben-ruby-tai-vinhomes-ocean-park-gia-re-uu-dai-ful-noi-that-moi/279487, 30 m, 0 m
" 
                                                 Đường Bình Giã ,                                                  Phường 13 ,                                                  Quận Tân Bình ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 1, MS279151, 108 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 3, 108 m, Sổ Hồng, Có, 18 m,https://nhadat24h.net.vn/storage/product/16030/a9.jpg, Có," Nhà MTKD đường Bình Giã sát Cộng Hòa, 3 phòng, 20 tr/th", Không," 

                                                                                                18
                                                                                                Triệu/tháng                                            ", 20 m," 
                                                Đường Bình Giã, 13
                                            ", Không,"Nhà MTKD đường Bình Giã sát Cộng Hòa, 3 phòng, 20 tr/th",1,https://nhadat24h.net.vn/du-an/nha-mtkd-duong-binh-gia-sat-cong-hoa-3-phong-20-trth/279151, 108 m, 6 m
" 
                                                 Đường Đa Tốn ,                                                  Xã Đa Tốn ,                                                  Huyện Gia Lâm ,                                                   Thành phố Hà Nội                                              ", Có, 1, MS279439, 30 m,," 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                Tây Nam
                                                                                                                                                                        
                                                ", 1, 30 m, Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/10281/5285cb2e-7ced-476e-9162-c1c41c86201d.jpg, Có, CHO THUÊ CĂN HỘ STUDIO BÊN RUBY TẠI VINHOMES OCEAN PARK GIẤ RẺ ƯU ĐÃI FUL NỘI THẤT MỚI, Không," 

                                                                                                7
                                                                                                Triệu/tháng                                            ", 1 m," 
                                                Đường Đa Tốn, Đa Tốn
                                            ", Không,CHO THUÊ CĂN HỘ STUDIO BÊN RUBY TẠI VINHOMES OCEAN PARK GIẤ RẺ ƯU ĐÃI FUL NỘI THẤT MỚI,1,https://nhadat24h.net.vn/du-an/cho-thue-can-ho-studio-ben-ruby-tai-vinhomes-ocean-park-gia-re-uu-dai-ful-noi-that-moi/279439, 30 m, 0 m
" 
                                                 Tỉnh Lộ 422B ,                                                  Xã Vân Canh ,                                                  Huyện Hoài Đức ,                                                   Thành phố Hà Nội                                              ", Không, 0, MS279013, 30 m,=> LIÊN HỆ: 0978186395 ( NHÀ TRỌ NHỔN CẦU DIỄN XUÂN PHƯƠNG FPT)," 
                                                                                                            Không xác định
                                                    
                                                ", 0, 30 m, Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/15680/z4916363713662-78dd0568cb398f44ddeb5e56b9a77516.jpg, Có," ❌ CHÍNH CHỦ ĐĂNG TIN CHO THUÊ PHÒNG TẠI XÃ VÂN CANH, HUYỆN HOÀI ĐỨC, TP HÀ NỘI", Không," 

                                                                                                3.2
                                                                                                Triệu/tháng                                            ", 4.5 m," 
                                                Đường 422B, Vân Canh
                                            ", Không,"❌ CHÍNH CHỦ ĐĂNG TIN CHO THUÊ PHÒNG TẠI XÃ VÂN CANH, HUYỆN HOÀI ĐỨC, TP HÀ NỘI",1,https://nhadat24h.net.vn/du-an/chinh-chu-dang-tin-cho-thue-phong-tai-xa-van-canh-huyen-hoai-duc-tp-ha-noi/279013, 30 m, 0 m
" 
                                                 Đường Nguyễn Công Hoan ,                                                  Phường 07 ,                                                  Quận Phú Nhuận ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 1, MS278614, 20 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 3, 20 m, Sổ Đỏ, Có, 5 m,https://nhadat24h.net.vn/storage/product/6761/z4914768074034-be8f04031aa9fd54e06115f21f5fdc77.jpg, Có," CHO THUÊ PHÒNG HOẶC SANG NHƯỢNG  ĐỊA CHỈ 34 NGUYỄN CÔNG HOAN, PHƯỜNG 7, PHÚ NHUẬN, HỒ CHÍ MINH", Không," 

                                                                                                9
                                                                                                Triệu/tháng                                            ", 10 m," 
                                                Đường Nguyễn Công Hoan, 7
                                            ", Không,"CHO THUÊ PHÒNG HOẶC SANG NHƯỢNG  ĐỊA CHỈ 34 NGUYỄN CÔNG HOAN, PHƯỜNG 7, PHÚ NHUẬN, HỒ CHÍ MINH",1,https://nhadat24h.net.vn/du-an/cho-thue-phong-hoac-sang-nhuong-dia-chi-34-nguyen-cong-hoan-phuong-7-phu-nhuan-ho-chi-minh/278614, 20 m, 4 m
" 
                                                 Phố Hòe Nhai ,                                                  Phường Nguyễn Trung Trực ,                                                  Quận Ba Đình ,                                                   Thành phố Hà Nội                                              ", Có, 1, MS278613, 48 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 1, 48 m, Sổ Đỏ, Có, 12 m,https://nhadat24h.net.vn/storage/product/6761/z4914976104895-79daacb2b8484b8f985e261815889508.jpg, Có," CHO THUÊ MẶT BẰNG ĐỊA CHỈ: 7 Hoè Nhai, Nguyễn Trung Trực, Ba Đình, HN", Không," 

                                                                                                15
                                                                                                Triệu/tháng                                            ", 10 m," 
                                                Đường Hòe Nhai, Nguyễn Trung Trực
                                            ", Không,"CHO THUÊ MẶT BẰNG ĐỊA CHỈ: 7 Hoè Nhai, Nguyễn Trung Trực, Ba Đình, HN",1,https://nhadat24h.net.vn/du-an/cho-thue-mat-bang-dia-chi-7-hoe-nhai-nguyen-trung-truc-ba-dinh-hn/278613, 48 m, 4 m
" 
                                                 Phố Đào Duy Từ ,                                                  Phường Hàng Buồm ,                                                  Quận Hoàn Kiếm ,                                                   Thành phố Hà Nội                                              ", Không, 0, MS278609, 90 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 0, 90 m, Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/6165/z4883777203292-e3c3117255f81988d398ee9e1e79b65e.jpg, Có," Mình cần sang nhượng quán cafe kiêm nhà hàng tại phố cổ 15 Đào Duy Từ, Hoàn Kiếm, Hà Nội", Không," 

                                                                                                65
                                                                                                Triệu/tháng                                            ", 12 m," 
                                                Đường Đào Duy Từ, Hàng Buồm
                                            ", Không,"Mình cần sang nhượng quán cafe kiêm nhà hàng tại phố cổ 15 Đào Duy Từ, Hoàn Kiếm, Hà Nội",1,https://nhadat24h.net.vn/du-an/minh-can-sang-nhuong-quan-cafe-kiem-nha-hang-tai-pho-co-15-dao-duy-tu-hoan-kiem-ha-noi/278609, 90 m, 0 m
" 
                                                 Đường Xuân La ,                                                  Phường Xuân La ,                                                  Quận Tây Hồ ,                                                   Thành phố Hà Nội                                              ", Có, 12, MS278608, 4000 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 1, 4000 m, Sổ Đỏ, Có, 200 m,https://nhadat24h.net.vn/storage/product/6761/z4915981192172-1fc188cb47f748bdb68e9607336b2347.jpg, Có, CHO THUÊ TÒA NHÀ CAO 12 TẦNG LÀM VĂN PHÒNG VỊ TRÍ ĐẮC ĐỊA LIÊN HỆ CHÍNH CHỦ GIÁ CẢ THỎA THUẬN, Không," 

                                                                                                120
                                                                                                Triệu/tháng                                            ", 10 m," 
                                                Đường Xuân La, Xuân La
                                            ", Không,CHO THUÊ TÒA NHÀ CAO 12 TẦNG LÀM VĂN PHÒNG VỊ TRÍ ĐẮC ĐỊA LIÊN HỆ CHÍNH CHỦ GIÁ CẢ THỎA THUẬN,1,https://nhadat24h.net.vn/du-an/cho-thue-toa-nha-cao-12-tang-lam-van-phong-vi-tri-dac-dia-lien-he-chinh-chu-gia-ca-thoa-thuan/278608, 4000 m, 20 m
" 
                                                 Phố Chính Kinh ,                                                  Phường Phương Liệt ,                                                  Quận Thanh Xuân ,                                                   Thành phố Hà Nội                                              ", Không, 0, MS278626, 0 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 0, 0 m, Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/6165/c1jpg-bak-638304759623948837jpg-bak-638337568287665676jpg-bak-638337572585216512-1.jpg, Có," CHÍNH CHỦ CẦN SANG NHƯỢNG NHÀ THUỐC TẠI PHƯỜNG PHƯƠNG LIỆT, QUẬN THANH XUÂN, HÀ NỘI", Không," 

                                                                                                4
                                                                                                Triệu/tháng                                            ", 10 m," 
                                                Đường , Phương Liệt
                                            ", Không,"CHÍNH CHỦ CẦN SANG NHƯỢNG NHÀ THUỐC TẠI PHƯỜNG PHƯƠNG LIỆT, QUẬN THANH XUÂN, HÀ NỘI",1,https://nhadat24h.net.vn/du-an/chinh-chu-can-sang-nhuong-nha-thuoc-tai-phuong-phuong-liet-quan-thanh-xuan-ha-noi/278626, 0 m, 0 m
" 
                                                 Đường Lê Tấn Quốc ,                                                  Phường 13 ,                                                  Quận Tân Bình ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 1, MS278606, 40 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 2, 40 m, Hợp đồng mua bán, Có, 0 m,https://nhadat24h.net.vn/storage/product/15044/1-34.jpg, Có," Chính chủ cho thuê Nhà 1 trệt, 1 gác đúc cho thuê ở Lê Tấn Quốc, p13, quận Tân Bình", Không," 

                                                                                                5.5
                                                                                                Triệu/tháng                                            ", 2 m," 
                                                Đường Lê Tấn Quốc, 13
                                            ", Không,"Chính chủ cho thuê Nhà 1 trệt, 1 gác đúc cho thuê ở Lê Tấn Quốc, p13, quận Tân Bình",1,https://nhadat24h.net.vn/du-an/chinh-chu-cho-thue-nha-1-tret-1-gac-duc-cho-thue-o-le-tan-quoc-p13-quan-tan-binh/278606, 40 m, 0 m
" 
                                                 Đường A5 ,                                                  Phường Tân Quy ,                                                  Quận 7 ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 2, MS278540, 50 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 3, 50 m, Sổ Đỏ, Có, 7 m,https://nhadat24h.net.vn/storage/product/12817/z4914591609645-ff5c00713913bec872a3fee36f378eb8.jpg, Có, Chính Chủ cần nhượng lại chung cư MiNi tại Quận 7, Không," 

                                                                                                6.5
                                                                                                Triệu/tháng                                            ", 1 m," 
                                                Đường A5, Tân Quy
                                            ", Không,Chính Chủ cần nhượng lại chung cư MiNi tại Quận 7,1,https://nhadat24h.net.vn/du-an/chinh-chu-can-nhuong-lai-chung-cu-mini-tai-quan-7/278540, 50 m, 5 m
" 
                                                 Đường Đa Tốn ,                                                  Xã Đa Tốn ,                                                  Huyện Gia Lâm ,                                                   Thành phố Hà Nội                                              ", Có, 1, MS278272, 60 m,," 
                                                                                                                                                                                                                                                                                                                                                        Đông Bắc
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
                                                ", 2, 60 m, Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/15399/9bbd8f68-0b8c-4bd6-9b10-fe3ee9765b4a.jpg, Có, CHO THUÊ CĂN HỘ 2 NGỦ 2 VỆ SINH TẠI VINHOMES OCEAN PARK FULL NỘI THẤT ĐẸP THOÁNG MÁT TIÊN NGHI ĐẦY ĐỦ, Không," 

                                                                                                10
                                                                                                Triệu/tháng                                            ", 1 m," 
                                                Đường Đa Tốn, Đa Tốn
                                            ", Không,CHO THUÊ CĂN HỘ 2 NGỦ 2 VỆ SINH TẠI VINHOMES OCEAN PARK FULL NỘI THẤT ĐẸP THOÁNG MÁT TIÊN NGHI ĐẦY ĐỦ,1,https://nhadat24h.net.vn/du-an/cho-thue-can-ho-2-ngu-2-ve-sinh-tai-vinhomes-ocean-park-full-noi-that-dep-thoang-mat-tien-nghi-day-du/278272, 60 m, 0 m
" 
                                                 Đường Đa Tốn ,                                                  Xã Đa Tốn ,                                                  Huyện Gia Lâm ,                                                   Thành phố Hà Nội                                              ", Có, 1, MS278280, 60 m,," 
                                                                                                                                                                                                                                                                                                                                                        Đông Bắc
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
                                                ", 2, 60 m, Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/15394/9bbd8f68-0b8c-4bd6-9b10-fe3ee9765b4a.jpg, Có, CHO THUÊ CĂN HỘ 2 NGỦ 2 VỆ SINH TẠI VINHOMES OCEAN PARK FULL NỘI THẤT ĐẸP THOÁNG MÁT TIÊN NGHI ĐẦY ĐỦ, Không," 

                                                                                                10
                                                                                                Triệu/tháng                                            ", 1 m," 
                                                Đường Đa Tốn, Đa Tốn
                                            ", Không,CHO THUÊ CĂN HỘ 2 NGỦ 2 VỆ SINH TẠI VINHOMES OCEAN PARK FULL NỘI THẤT ĐẸP THOÁNG MÁT TIÊN NGHI ĐẦY ĐỦ,1,https://nhadat24h.net.vn/du-an/cho-thue-can-ho-2-ngu-2-ve-sinh-tai-vinhomes-ocean-park-full-noi-that-dep-thoang-mat-tien-nghi-day-du/278280, 60 m, 0 m
" 
                                                 Đường Nguyễn Biểu ,                                                  Phường 01 ,                                                  Quận 5 ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 1, MS278302, 21 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 0, 21 m, Sổ Hồng, Có, 7 m,https://nhadat24h.net.vn/storage/product/11615/1-14.jpg, Có, Cho thuê MB hẻm 63 Nguyễn Biểu  P1Q5. Giá 5 triệu, Không," 

                                                                                                5
                                                                                                Triệu/tháng                                            ", 4 m," 
                                                Đường Nguyễn Biểu, 1
                                            ", Không,Cho thuê MB hẻm 63 Nguyễn Biểu  P1Q5. Giá 5 triệu,1,https://nhadat24h.net.vn/du-an/cho-thue-mb-hem-63-nguyen-bieu-p1q5-gia-5-trieu/278302, 21 m, 3 m
" 
                                                                                                 Phường Trường Thi ,                                                  Thành phố Vinh ,                                                   Tỉnh Nghệ An                                              ", Có, 2, MS278405, 54 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 2, 54 m, Sổ Đỏ, Có, 11 m,https://nhadat24h.net.vn/storage/product/9324/alphabooks2-500x350.jpg, Có," Chính chủ cho thuê nhà 2 tầng tại số 10 Trần Huy Liệu kéo dài, P. Trường Thi, Tp Vinh, Nghệ An", Không," 

                                                                                                20
                                                                                                Triệu/tháng                                            ", 5 m," 
                                                Đường 3/2, Trường Thi
                                            ", Không,"Chính chủ cho thuê nhà 2 tầng tại số 10 Trần Huy Liệu kéo dài, P. Trường Thi, Tp Vinh, Nghệ An",1,https://nhadat24h.net.vn/du-an/chinh-chu-cho-thue-nha-2-tang-tai-so-10-tran-huy-lieu-keo-dai-p-truong-thi-tp-vinh-nghe-an/278405, 54 m, 5 m
" 
                                                 Đường Hiệp Thành 12 ,                                                  Phường Hiệp Thành ,                                                  Quận 12 ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 1, MS278485, 192 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 2, 192 m, Hợp đồng mua bán, Có, 16 m,https://nhadat24h.net.vn/storage/product/11715/z4910016562901-cc22cc4d246206b5a24e9dce8037bca8.jpg, Có," Cần sang gấp hoặc cho thuê quán café 2 mặt tiền HT12 – HT13, P.Hiệp Thành, liên hệ 0935033335", Không," 

                                                                                                295
                                                                                                Triệu/tháng                                            ", 15 m," 
                                                Đường Hiệp Thành 12, Hiệp Thành
                                            ", Không,"Cần sang gấp hoặc cho thuê quán café 2 mặt tiền HT12 – HT13, P.Hiệp Thành, liên hệ 0935033335",1,https://nhadat24h.net.vn/du-an/can-sang-gap-hoac-cho-thue-quan-cafe-2-mat-tien-ht12-ht13-phiep-thanh-lien-he-0935033335/278485, 192 m, 12 m
" 
                                                 Đường Tạ Quang Bửu ,                                                  Phường 03 ,                                                  Quận 8 ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 8, MS278335, 20 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 8, 20 m, Hợp đồng mua bán, Có, 0 m,https://nhadat24h.net.vn/storage/product/8567/1-8.jpg, Có," Cho thuê phòng ở 219/1A Tạ Quang Bửu, P3, Quận 8", Không," 

                                                                                                4
                                                                                                Triệu/tháng                                            ", 6 m," 
                                                Đường Tạ Quang Bửu, 3
                                            ", Không,"Cho thuê phòng ở 219/1A Tạ Quang Bửu, P3, Quận 8",1,https://nhadat24h.net.vn/du-an/cho-thue-phong-o-2191a-ta-quang-buu-p3-quan-8/278335, 20 m, 0 m
" 
                                                 Đường Phùng Hưng ,                                                  Phường Thanh Khê Tây ,                                                  Quận Thanh Khê ,                                                   Thành phố Đà Nẵng                                              ", Không, 0, MS278263, 90 m,Liên hệ chính chủ: 0977862936," 
                                                                                                            Không xác định
                                                    
                                                ", 0, 90 m, Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/14447/z4914293654696-f2652a7bba587a9979c6b747c9527853.jpg, Có," CHÍNH CHỦ CHO THUÊ NHÀ NGUYÊN CĂN 11 PHÙNG HƯNG ,PHƯỜNG THANH KHÊ TÂY, QUẬN THANH KHÊ, TP ĐÀ NẴNG", Không," 

                                                                                                7
                                                                                                Triệu/tháng                                            ", 4.5 m," 
                                                Đường Phùng Hưng, Thanh Khê Tây
                                            ", Không,"CHÍNH CHỦ CHO THUÊ NHÀ NGUYÊN CĂN 11 PHÙNG HƯNG ,PHƯỜNG THANH KHÊ TÂY, QUẬN THANH KHÊ, TP ĐÀ NẴNG",1,https://nhadat24h.net.vn/du-an/chinh-chu-cho-thue-nha-nguyen-can-11-phung-hung-phuong-thanh-khe-tay-quan-thanh-khe-tp-da-nang/278263, 90 m, 0 m
" 
                                                 Phố Trần Quốc Hoàn ,                                                  Phường Dịch Vọng Hậu ,                                                  Quận Cầu Giấy ,                                                   Thành phố Hà Nội                                              ", Có, 5, MS278264, 110 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 3, 110 m, Hợp đồng mua bán, Có, 0 m,https://nhadat24h.net.vn/storage/product/8348/1-21.jpg, Có," CHO THUÊ CĂN HỘ TRONG NHÀ NGUYÊN CĂN 5 TẦNG 2 MẶT TIỀN - PHỐ TRẦN QUỐC HOÀN, CẦU GIẤY (Gần làng Quốc Tế Thăng Long)", Không," 

                                                                                                10
                                                                                                Triệu/tháng                                            ", 8 m," 
                                                Đường Trần Quốc Hoàn, Dịch Vọng Hậu
                                            ", Không,"CHO THUÊ CĂN HỘ TRONG NHÀ NGUYÊN CĂN 5 TẦNG 2 MẶT TIỀN - PHỐ TRẦN QUỐC HOÀN, CẦU GIẤY (Gần làng Quốc Tế Thăng Long)",1,https://nhadat24h.net.vn/du-an/cho-thue-can-ho-trong-nha-nguyen-can-5-tang-2-mat-tien-pho-tran-quoc-hoan-cau-giay-gan-lang-quoc-te-thang-long/278264, 110 m, 0 m
