address,bathroom,bedroom,code,date,description,direct,floor,ground_area,juridical,kitchen,length,link_image,livingroom,name_project,parking,price,road_width,specific_address,terrace,title,type,url_page,usable_area,width
" 
                                                                                                 Phường Trường Thọ ,                                                  Quận Thủ Đức ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 25, MS114182, 70 m," 
"," 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                Đông Nam
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
                                                ", 2, 70 m, Sổ Hồng, Có, 0 m,https://nhadat24h.net.vn/storage/product/7094/z3974310454979-458588b54492f90ed247fdadfe2f1777.jpg, Có," MOONLIGHT AVENUE, 2PN giá 2.2 tỷ/CĂN. CHIẾT KHẤU 56% THIẾT KẾ SANG TRỌNG - 1 SP CỦA HƯNG THỊNH CORPORATION.", Không," 

                                                                                                1.8
                                                                                                Tỷ                                            ", 40 m," 
                                                Đường Vành Đai 2 Trường Thọ
                                            ", Không,"MOONLIGHT AVENUE, 2PN giá 2.2 tỷ/CĂN. CHIẾT KHẤU 56% THIẾT KẾ SANG TRỌNG - 1 SP CỦA HƯNG THỊNH CORPORATION.", Căn hộ chung cư,https://nhadat24h.net.vn/du-an/moonlight-avenue-2pn-gia-22-tycan-chiet-khau-56-thiet-ke-sang-trong-1-sp-cua-hung-thinh-corporation/114182, 70 m, 0 m
" 
                                                 Đường Đồng Khởi ,                                                  Phường Tam Hòa ,                                                  Thành phố Biên Hòa ,                                                   Tỉnh Đồng Nai                                              ", Không, 0, MS115333, 0 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 0, 0 m, Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/7553/z3982632453317-fca887202ad77f5dc0d6a50576095416.jpg, Có, HOT- CHỈ 950 TRIỆU NHẬN NHÀ ĐÓN TẾT NGAY - 2PN 2 WC, Không,, 1 m," 
                                                Đường Đồng Khởi Tam Hòa
                                            ", Không,HOT- CHỈ 950 TRIỆU NHẬN NHÀ ĐÓN TẾT NGAY - 2PN 2 WC, Căn hộ chung cư,https://nhadat24h.net.vn/du-an/hot-chi-950-trieu-nhan-nha-don-tet-ngay-2pn-2-wc/115333, 0 m, 0 m
" 
                                                                                                                                                 Thị xã Nghi Sơn ,                                                   Thành phố Hà Nội                                              ", Có, 30, MS114166, 96 m,Bán c," 
                                                                                                            Không xác định
                                                    
                                                ", 3, 96 m, Sổ Đỏ, Có, 10 m,https://nhadat24h.net.vn/storage/product/4221/z3717911206245-94d799440e42f814c860258e1ac392bc-1.jpg, Có," Bán nhanh giá rẻ CCCC Sunshine City tòa S2, 3 ngủ 2WC, 96m2, nội thất cao cấp", Không," 

                                                                                                6
                                                                                                Tỷ                                            ", 50 m," 
                                                Đường Phạm Văn Đồng Đông Ngạc
                                            ", Không,"Bán nhanh giá rẻ CCCC Sunshine City tòa S2, 3 ngủ 2WC, 96m2, nội thất cao cấp", Căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-nhanh-gia-re-cccc-sunshine-city-toa-s2-3-ngu-2wc-96m2-noi-that-cao-cap/114166, 96 m, 10 m
" 
                                                                                                 Phường Trường Thọ ,                                                  Quận Thủ Đức ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 25, MS115318, 70 m," 
"," 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                Đông Nam
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
                                                ", 2, 70 m, Sổ Hồng, Có, 0 m,https://nhadat24h.net.vn/storage/product/6959/z3974310454979-458588b54492f90ed247fdadfe2f1777.jpg, Có," MOONLIGHT AVENUE, 2PN giá 2.2 tỷ/CĂN. CHIẾT KHẤU 56% THIẾT KẾ SANG TRỌNG - 1 SP CỦA HƯNG THỊNH CORPORATION.", Không," 

                                                                                                1.8
                                                                                                Tỷ                                            ", 40 m," 
                                                Đường Vành Đai 2 Trường Thọ
                                            ", Không,"MOONLIGHT AVENUE, 2PN giá 2.2 tỷ/CĂN. CHIẾT KHẤU 56% THIẾT KẾ SANG TRỌNG - 1 SP CỦA HƯNG THỊNH CORPORATION.", Căn hộ chung cư,https://nhadat24h.net.vn/du-an/moonlight-avenue-2pn-gia-22-tycan-chiet-khau-56-thiet-ke-sang-trong-1-sp-cua-hung-thinh-corporation/115318, 70 m, 0 m
" 
                                                 Đường Cương Kiên ,                                                  Phường Trung Văn ,                                                  Quận Nam Từ Liêm ,                                                   Thành phố Hà Nội                                              ", Không, 0, MS114193, 79 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 0, 79 m, Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/5771/trungvan3.jpg, Có, Bán gấp chung cư Vinaconex 3 Trung Văn mới đẹp ở luôn đủ nội thất 79m 2PN 2VS 2.8 tỷ, Không," 

                                                                                                2.8
                                                                                                Tỷ                                            ", 15 m," 
                                                Đường Cương Kiên Trung Văn
                                            ", Không,Bán gấp chung cư Vinaconex 3 Trung Văn mới đẹp ở luôn đủ nội thất 79m 2PN 2VS 2.8 tỷ, Căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-gap-chung-cu-vinaconex-3-trung-van-moi-dep-o-luon-du-noi-that-79m-2pn-2vs-28-ty/114193, 79 m, 0 m
" 
                                                                                                 Phường Trường Thọ ,                                                  Quận Thủ Đức ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 25, MS115320, 51 m," 
"," 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                Đông Nam
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
                                                ", 2, 51 m, Sổ Hồng, Có, 0 m,https://nhadat24h.net.vn/storage/product/7094/z3979297968114-1ea4c6a6d45f7deeaeb4a6a117800d3a.jpg, Có, BÁN CĂN HỘ MOONLIGHT AVENUE NGÃ TƯ BÌNH THÁI TP THỦ ĐỨC GIÁ 1.1TỶ - 2.7 TỶ/CĂN. CHIẾT KHẤU 56% FULL NỘI THẤT., Không," 

                                                                                                1.5
                                                                                                Tỷ                                            ", 40 m," 
                                                Đường Vành Đai 2 Trường Thọ
                                            ", Không,BÁN CĂN HỘ MOONLIGHT AVENUE NGÃ TƯ BÌNH THÁI TP THỦ ĐỨC GIÁ 1.1TỶ - 2.7 TỶ/CĂN. CHIẾT KHẤU 56% FULL NỘI THẤT., Căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-can-ho-moonlight-avenue-nga-tu-binh-thai-tp-thu-duc-gia-11ty-27-tycan-chiet-khau-56-full-noi-that/115320, 51 m, 0 m
" 
                                                 Đường Đồng Khởi ,                                                  Phường Tam Hòa ,                                                  Thành phố Biên Hòa ,                                                   Tỉnh Đồng Nai                                              ", Không, 0, MS115355, 0 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 0, 0 m, Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/5872/z3982632453317-fca887202ad77f5dc0d6a50576095416.jpg, Có, HOT- CHỈ 950 TRIỆU NHẬN NHÀ ĐÓN TẾT NGAY - 2PN 2 WC, Không,, 1 m," 
                                                Đường Đồng Khởi Tam Hòa
                                            ", Không,HOT- CHỈ 950 TRIỆU NHẬN NHÀ ĐÓN TẾT NGAY - 2PN 2 WC, Căn hộ chung cư,https://nhadat24h.net.vn/du-an/hot-chi-950-trieu-nhan-nha-don-tet-ngay-2pn-2-wc/115355, 0 m, 0 m
" 
                                                 Quốc Lộ 18 ,                                                  Phường Bãi Cháy ,                                                  Thành phố Hạ Long ,                                                   Tỉnh Quảng Ninh                                              ", Có, 0, MS115467, -50 m,"- Thiết kế sang trọng phong cách Hàn Quốc, Ngay canh trung tâm Thương Mại Aoen Mall lớn nhất cả nước"," 
                                                                                                            Không xác định
                                                    
                                                ", 2, -50 m, Sổ Hồng, Có, 0 m,https://nhadat24h.net.vn/storage/product/7291/z3999716187987-f33dc5bd5b5093f9a8f38237b327c4c7.jpg, Có," Tôi cần bán lại căn hộ 2 Ngủ tại trung tâm du lịch Bãi Cháy, Hạ Long, cạnh Aoen Mall 1,5 tỷ -  Sổ hồng lâu dài", Không,, 17 m," 
                                                Đường 1 Bãi Cháy
                                            ", Không,"Tôi cần bán lại căn hộ 2 Ngủ tại trung tâm du lịch Bãi Cháy, Hạ Long, cạnh Aoen Mall 1,5 tỷ -  Sổ hồng lâu dài", Căn hộ chung cư,https://nhadat24h.net.vn/du-an/toi-can-ban-lai-can-ho-2-ngu-tai-trung-tam-du-lich-bai-chay-ha-long-canh-aoen-mall-15-ty-so-hong-lau-dai/115467, -50 m, 0 m
" 
                                                                                                 Phường An Bình ,                                                  Thị xã Dĩ An ,                                                   Tỉnh Bình Dương                                              ", Có, 25, MS115456, 109 m,"- Tọa lạc trên trục đại lộ Phạm Văn Đồng, Opal Boulevard có vị trí giao thương chiến lược, nằm giữa Tp.HCM, Đồng Nai, Bình Dương, mang lại lợi thế kết nối độc đáo mà không dự án nào sánh được."," 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                Đông Nam
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
                                                ", 3, 109 m, Sổ Đỏ, Có, 21.8 m,https://nhadat24h.net.vn/storage/product/6743/3-1.jpg, Có, Bán Căn hộ mặt tiền Phạm Văn Đồng Opal Boulevard - Huỳnh Tặng 0908716168, Không," 

                                                                                                4
                                                                                                Tỷ                                            ", 30 m," 
                                                Đường 12 An Bình
                                            ", Không,Bán Căn hộ mặt tiền Phạm Văn Đồng Opal Boulevard - Huỳnh Tặng 0908716168, Căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-can-ho-mat-tien-pham-van-dong-opal-boulevard-huynh-tang-0908716168/115456, 109 m, 5 m
" 
                                                 Đường Đồng Khởi ,                                                  Phường Tam Hòa ,                                                  Thành phố Biên Hòa ,                                                   Tỉnh Đồng Nai                                              ", Không, 0, MS115351, 0 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 0, 0 m, Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/5880/z3982632453317-fca887202ad77f5dc0d6a50576095416.jpg, Có, HOT- CHỈ 950 TRIỆU NHẬN NHÀ ĐÓN TẾT NGAY - 2PN 2 WC, Không,, 1 m," 
                                                Đường Đồng Khởi Tam Hòa
                                            ", Không,HOT- CHỈ 950 TRIỆU NHẬN NHÀ ĐÓN TẾT NGAY - 2PN 2 WC, Căn hộ chung cư,https://nhadat24h.net.vn/du-an/hot-chi-950-trieu-nhan-nha-don-tet-ngay-2pn-2-wc/115351, 0 m, 0 m
" 
                                                 Đường Lê Văn Khương ,                                                  Phường Thới An ,                                                  Quận 12 ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 15, MS115488, 85 m,," 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                            Đông
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
                                                ", 2, 85 m, Sổ Hồng, Có, 0 m,https://nhadat24h.net.vn/storage/product/6509/26239122-1378192208992823-7183440532033616757-n.jpg, Có," Nhận ngay căn hộ Võ Đình,Lê Văn Khương,Quận 12 đã có sổ hồng khi TT 1,1 tỷ Giá gốc cdt", Không," 

                                                                                                1.1
                                                                                                Tỷ                                            ", 15 m," 
                                                Đường Lê Văn Khương Thới An
                                            ", Không,"Nhận ngay căn hộ Võ Đình,Lê Văn Khương,Quận 12 đã có sổ hồng khi TT 1,1 tỷ Giá gốc cdt", Căn hộ chung cư,https://nhadat24h.net.vn/du-an/nhan-ngay-can-ho-vo-dinhle-van-khuongquan-12-da-co-so-hong-khi-tt-11-ty-gia-goc-cdt/115488, 85 m, 0 m
" 
                                                 Đường Lê Văn Khương ,                                                  Phường Thới An ,                                                  Quận 12 ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 15, MS115490, 85 m,," 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                            Đông
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
                                                ", 2, 85 m, Sổ Hồng, Có, 0 m,https://nhadat24h.net.vn/storage/product/6510/26239122-1378192208992823-7183440532033616757-n.jpg, Có," TT 1,1 tỷ nhận Ngay căn hộ Võ Đình,MT Lê Văn Khương,quận 12,đã có sổ hồng.", Không," 

                                                                                                1.1
                                                                                                Tỷ                                            ", 15 m," 
                                                Đường Lê Văn Khương Thới An
                                            ", Không,"TT 1,1 tỷ nhận Ngay căn hộ Võ Đình,MT Lê Văn Khương,quận 12,đã có sổ hồng.", Căn hộ chung cư,https://nhadat24h.net.vn/du-an/tt-11-ty-nhan-ngay-can-ho-vo-dinhmt-le-van-khuongquan-12da-co-so-hong/115490, 85 m, 0 m
" 
                                                                                                 Phường An Bình ,                                                  Thị xã Dĩ An ,                                                   Tỉnh Bình Dương                                              ", Có, 25, MS115525, 109 m,"- Tọa lạc trên trục đại lộ Phạm Văn Đồng, Opal Boulevard có vị trí giao thương chiến lược, nằm giữa Tp.HCM, Đồng Nai, Bình Dương, mang lại lợi thế kết nối độc đáo mà không dự án nào sánh được."," 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                Đông Nam
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
                                                ", 3, 109 m, Sổ Đỏ, Có, 21.8 m,https://nhadat24h.net.vn/storage/product/7418/3-1.jpg, Có, Bán Căn hộ mặt tiền Phạm Văn Đồng Opal Boulevard - Huỳnh Tặng 0908716168, Không," 

                                                                                                4
                                                                                                Tỷ                                            ", 30 m," 
                                                Đường 12 An Bình
                                            ", Không,Bán Căn hộ mặt tiền Phạm Văn Đồng Opal Boulevard - Huỳnh Tặng 0908716168, Căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-can-ho-mat-tien-pham-van-dong-opal-boulevard-huynh-tang-0908716168/115525, 109 m, 5 m
" 
                                                 Đường Lê Văn Khương ,                                                  Phường Thới An ,                                                  Quận 12 ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 15, MS115489, 85 m,," 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                            Đông
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
                                                ", 2, 85 m, Sổ Hồng, Có, 0 m,https://nhadat24h.net.vn/storage/product/6789/26239122-1378192208992823-7183440532033616757-n.jpg, Có," Bán Căn hộ Võ Đình,Lê Văn Khương,Quận 12 đã có sổ hồng giá gốc CĐT chỉ TT1,1 tỷ nhận nhà và sổ hồng", Không," 

                                                                                                1.1
                                                                                                Tỷ                                            ", 15 m," 
                                                Đường Lê Văn Khương Thới An
                                            ", Không,"Bán Căn hộ Võ Đình,Lê Văn Khương,Quận 12 đã có sổ hồng giá gốc CĐT chỉ TT1,1 tỷ nhận nhà và sổ hồng", Căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-can-ho-vo-dinhle-van-khuongquan-12-da-co-so-hong-gia-goc-cdt-chi-tt11-ty-nhan-nha-va-so-hong/115489, 85 m, 0 m
" 
                                                 Quốc Lộ 18 ,                                                  Phường Bãi Cháy ,                                                  Thành phố Hạ Long ,                                                   Tỉnh Quảng Ninh                                              ", Có, 0, MS115579, -50 m,"- Thiết kế sang trọng phong cách Hàn Quốc, Ngay canh trung tâm Thương Mại Aoen Mall lớn nhất cả nước"," 
                                                                                                            Không xác định
                                                    
                                                ", 2, -50 m, Sổ Hồng, Có, 0 m,https://nhadat24h.net.vn/storage/product/7411/z3999716187987-f33dc5bd5b5093f9a8f38237b327c4c7.jpg, Có," Tôi cần bán lại căn hộ 2 Ngủ tại trung tâm du lịch Bãi Cháy, Hạ Long, cạnh Aoen Mall 1,5 tỷ -  Sổ hồng lâu dài", Không,, 17 m," 
                                                Đường 1 Bãi Cháy
                                            ", Không,"Tôi cần bán lại căn hộ 2 Ngủ tại trung tâm du lịch Bãi Cháy, Hạ Long, cạnh Aoen Mall 1,5 tỷ -  Sổ hồng lâu dài", Căn hộ chung cư,https://nhadat24h.net.vn/du-an/toi-can-ban-lai-can-ho-2-ngu-tai-trung-tam-du-lich-bai-chay-ha-long-canh-aoen-mall-15-ty-so-hong-lau-dai/115579, -50 m, 0 m
" 
                                                                                                 Phường An Lợi Đông ,                                                  Quận 2 ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 0, MS115505, 113 m,Căn hộ sadora  3 phong ngủ cho thuê  giá 25 Triêu 113.m2 ," 
                                                                                                            Không xác định
                                                    
                                                ", 3, 113 m, ---, Có, 0 m,https://nhadat24h.net.vn/storage/product/7620/z3910702238155-94d9ca6fd5cf1f20c4161869c52caefc-1.jpg, Có, Sadora Sala quận 2 cho thuê căn hộ 3pn ful NT chỉ 25 triệu LH0981700539, Có," 

                                                                                                25
                                                                                                Triệu/tháng                                            ", 0 m," 
                                                Mai Chí Thọ
                                            ", Không,Sadora Sala quận 2 cho thuê căn hộ 3pn ful NT chỉ 25 triệu LH0981700539, Căn hộ chung cư,https://nhadat24h.net.vn/du-an/sadora-sala-quan-2-cho-thue-can-ho-3pn-ful-nt-chi-25-trieu-lh0981700539/115505, 113 m, 0 m
" 
                                                 Hương lộ 62 ,                                                  Phường Trần Hưng Đạo ,                                                  Thành phố Hạ Long ,                                                   Tỉnh Quảng Ninh                                              ", Có, 16, MS115615, 67 m,LH trực tiếp mình: 0965524396 (sms/call/zalo)," 
                                                                                                            Không xác định
                                                    
                                                ", 2, 67 m, Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/7411/1e523403f0673f396676-4.jpg, Có," Mình cần chuyển nhượng lại căn hộ Ramada 2 ngủ 2 vệ sinh đủ nội thất khách sạn 1,X TỶ", Không," 

                                                                                                1.65
                                                                                                Tỷ                                            ", 11 m," 
                                                Đường  Trần Hưng Đạo
                                            ", Không,"Mình cần chuyển nhượng lại căn hộ Ramada 2 ngủ 2 vệ sinh đủ nội thất khách sạn 1,X TỶ", Căn hộ chung cư,https://nhadat24h.net.vn/du-an/minh-can-chuyen-nhuong-lai-can-ho-ramada-2-ngu-2-ve-sinh-du-noi-that-khach-san-1x-ty/115615, 67 m, 0 m
" 
                                                                                                                                                 Quận 2 ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 0, MS115499, 0 m,Căn hộ sadora  3 phong ngủ cho thuê  giá 25 Triêu 113.m2 ," 
                                                                                                            Không xác định
                                                    
                                                ", 3, 113 m, ---, Không, 0 m,https://nhadat24h.net.vn/storage/product/7620/z3910702238155-94d9ca6fd5cf1f20c4161869c52caefc.jpg, Không, Sadora Sala quận 2 cho thuê căn hộ 3pn ful NT chỉ 25 triệu LH0981700539, Không," 

                                                                                                25000000
                                                                                                Triệu                                            ", 0 m," 
                                                Mai Chí Thọ
                                            ", Không,Sadora Sala quận 2 cho thuê căn hộ 3pn ful NT chỉ 25 triệu LH0981700539, Căn hộ chung cư,https://nhadat24h.net.vn/du-an/sadora-sala-quan-2-cho-thue-can-ho-3pn-ful-nt-chi-25-trieu-lh0981700539/115499, 0 m, 0 m
" 
                                                                                                 Phường Bình Chiểu ,                                                  Quận Thủ Đức ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 2, MS114794, 10 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 2, 10 m, Sổ Hồng, Có, 12 m,https://nhadat24h.net.vn/storage/product/6536/14-1.jpg, Có," Bán căn shophouse 120m2, sổ hồng riêng giá 5 tỷ", Không," 

                                                                                                5
                                                                                                Tỷ                                            ", 1 m," 
                                                Đường Ngô Chí Quốc Bình Chiểu
                                            ", Không,"Bán căn shophouse 120m2, sổ hồng riêng giá 5 tỷ", Căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-can-shophouse-120m2-so-hong-rieng-gia-5-ty/114794, 10 m, 10 m
" 
                                                 Đường Lê Văn Khương ,                                                  Phường Thới An ,                                                  Quận 12 ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 15, MS114802, 84 m,," 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                            Đông
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
                                                ", 2, 84 m, Sổ Hồng, Có, 0 m,https://nhadat24h.net.vn/storage/product/6789/26219907-1378192095659501-1872675946054946220-n-2.jpg, Có," Bán căn Hộ võ Đình,Lê Văn Khương,Thới An,Quận 12,TT 1,1 tỷ nhận nhà ở ngay,Giá gốc CĐT", Không," 

                                                                                                1.1
                                                                                                Tỷ                                            ", 15 m," 
                                                Đường Lê Văn Khương Thới An
                                            ", Không,"Bán căn Hộ võ Đình,Lê Văn Khương,Thới An,Quận 12,TT 1,1 tỷ nhận nhà ở ngay,Giá gốc CĐT", Căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-can-ho-vo-dinhle-van-khuongthoi-anquan-12tt-11-ty-nhan-nha-o-ngaygia-goc-cdt/114802, 84 m, 0 m
" 
                                                                                                 Xã Bảo Ninh ,                                                  Thành Phố Đồng Hới ,                                                   Tỉnh Quảng Bình                                              ", Không, 0, MS114825, 478 m,Gấp! Gấp! Gấp.......... ☘ ☘ ☘ ☘ ☘ ☘ ," 
                                                                                                            Không xác định
                                                    
                                                ", 0, 120 m, Sổ hồng lâu dài, Không, 0 m,https://nhadat24h.net.vn/storage/product/456/rr.jpg, Không, Giỏ hàng siêu ưu đãi cuối cùng của năm 2022 - Chỉ 10 căn duy nhất ưu đãi cực khủng, Không,, 0 m," 
                                                Võ Nguyên Giáp - Bảo Ninh
                                            ", Không,Giỏ hàng siêu ưu đãi cuối cùng của năm 2022 - Chỉ 10 căn duy nhất ưu đãi cực khủng, Căn hộ chung cư,https://nhadat24h.net.vn/du-an/gio-hang-sieu-uu-dai-cuoi-cung-cua-nam-2022-chi-10-can-duy-nhat-uu-dai-cuc-khung/114825, 478 m, 0 m
" 
                                                 Đường Hoàng Minh Giám ,                                                  Phường Nhân Chính ,                                                  Quận Thanh Xuân ,                                                   Thành phố Hà Nội                                              ", Có, 10, MS115587, 65 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 2, 65 m, Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/5771/hmg1.jpg, Có, Bán gấp căn hộ chung cư Hoàng Minh Giám 2PN 1VS Tầng trung lô góc thoáng mát 65m 2 tỷ, Không," 

                                                                                                2
                                                                                                Tỷ                                            ", 15 m," 
                                                Đường Hoàng Minh Giám Nhân Chính
                                            ", Không,Bán gấp căn hộ chung cư Hoàng Minh Giám 2PN 1VS Tầng trung lô góc thoáng mát 65m 2 tỷ, Căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-gap-can-ho-chung-cu-hoang-minh-giam-2pn-1vs-tang-trung-lo-goc-thoang-mat-65m-2-ty/115587, 65 m, 0 m
" 
                                                                                                 Phường Bình Chiểu ,                                                  Quận Thủ Đức ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 2, MS114823, 10 m,Căn duplex tầng trệt kề chợ đầu mối thủ đức giá rẻ," 
                                                                                                            Không xác định
                                                    
                                                ", 2, 10 m, Sổ Hồng, Có, 12 m,https://nhadat24h.net.vn/storage/product/6536/25.jpg, Có," Bán/cho thuê căn shophouse vừa ở vừa kinh doanh, sổ hồng", Không," 

                                                                                                5
                                                                                                Tỷ                                            ", 1 m," 
                                                Đường Ngô Chí Quốc Bình Chiểu
                                            ", Không,"Bán/cho thuê căn shophouse vừa ở vừa kinh doanh, sổ hồng", Căn hộ chung cư,https://nhadat24h.net.vn/du-an/bancho-thue-can-shophouse-vua-o-vua-kinh-doanh-so-hong/114823, 10 m, 10 m
" 
                                                 Đường Lê Văn Khương ,                                                  Phường Thới An ,                                                  Quận 12 ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 15, MS114805, 84 m,," 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                            Đông
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
                                                ", 2, 84 m, Sổ Hồng, Có, 0 m,https://nhadat24h.net.vn/storage/product/6510/26219907-1378192095659501-1872675946054946220-n-2.jpg, Có," Bán căn hộ Võ Đình,đường Lê Văn Khương,quận 12,đã có sổ hồng,tầng cao.thoáng mát", Không," 

                                                                                                1.1
                                                                                                Tỷ                                            ", 15 m," 
                                                Đường Lê Văn Khương Thới An
                                            ", Không,"Bán căn hộ Võ Đình,đường Lê Văn Khương,quận 12,đã có sổ hồng,tầng cao.thoáng mát", Căn hộ chung cư,https://nhadat24h.net.vn/du-an/ban-can-ho-vo-dinhduong-le-van-khuongquan-12da-co-so-hongtang-caothoang-mat/114805, 84 m, 0 m
