,bathroom,bedroom,code,date,description,direct,floor,ground_area,juridical,kitchen,length,link_image,livingroom,name_project,parking,price,road_width,specific_address,terrace,title,type,url_page,usable_area,width,ward,district,province,street
135, Có,1 pn, MS278614,,None,,3 t, 20 m,Sổ Đỏ, Có, 5 m,https://nhadat24h.net.vn/storage/product/6761/z4914768074034-be8f04031aa9fd54e06115f21f5fdc77.jpg, Có," CHO THUÊ PHÒNG HOẶC SANG NHƯỢNG  ĐỊA CHỈ 34 NGUYỄN CÔNG HOAN, PHƯỜNG 7, PHÚ NHUẬN, HỒ CHÍ MINH", Không,0, 10 m,"Đường Nguyễn Công Hoan, 7", Không,"CHO THUÊ PHÒNG HOẶC SANG NHƯỢNG  ĐỊA CHỈ 34 NGUYỄN CÔNG HOAN, PHƯỜNG 7, PHÚ NHUẬN, HỒ CHÍ MINH",1,https://nhadat24h.net.vn/du-an/cho-thue-phong-hoac-sang-nhuong-dia-chi-34-nguyen-cong-hoan-phuong-7-phu-nhuan-ho-chi-minh/278614, 20 m, 4 m,07,Phú Nhuận,Hồ Chí Minh,Nguyễn Công Hoan
136, Có,1 pn, MS278613,,None,,1 t, 48 m,Sổ Đỏ, Có, 12 m,https://nhadat24h.net.vn/storage/product/6761/z4914976104895-79daacb2b8484b8f985e261815889508.jpg, Có," CHO THUÊ MẶT BẰNG ĐỊA CHỈ: 7 Hoè Nhai, Nguyễn Trung Trực, Ba Đình, HN", Không,0, 10 m,"Đường Hòe Nhai, Nguyễn Trung Trực", Không,"CHO THUÊ MẶT BẰNG ĐỊA CHỈ: 7 Hoè Nhai, Nguyễn Trung Trực, Ba Đình, HN",1,https://nhadat24h.net.vn/du-an/cho-thue-mat-bang-dia-chi-7-hoe-nhai-nguyen-trung-truc-ba-dinh-hn/278613, 48 m, 4 m,Nguyễn Trung Trực,Ba Đình,Hà Nội,Hòe Nhai
137, Không,0, MS278609,,None,,0, 90 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/6165/z4883777203292-e3c3117255f81988d398ee9e1e79b65e.jpg, Có," Mình cần sang nhượng quán cafe kiêm nhà hàng tại phố cổ 15 Đào Duy Từ, Hoàn Kiếm, Hà Nội", Không,0, 12 m,"Đường Đào Duy Từ, Hàng Buồm", Không,"Mình cần sang nhượng quán cafe kiêm nhà hàng tại phố cổ 15 Đào Duy Từ, Hoàn Kiếm, Hà Nội",1,https://nhadat24h.net.vn/du-an/minh-can-sang-nhuong-quan-cafe-kiem-nha-hang-tai-pho-co-15-dao-duy-tu-hoan-kiem-ha-noi/278609, 90 m, 0 m,Hàng Buồm,Hoàn Kiếm,Hà Nội,Đào Duy Từ
138, Có,12 pn, MS278608,,None,,1 t, 4000 m,Sổ Đỏ, Có, 200 m,https://nhadat24h.net.vn/storage/product/6761/z4915981192172-1fc188cb47f748bdb68e9607336b2347.jpg, Có, CHO THUÊ TÒA NHÀ CAO 12 TẦNG LÀM VĂN PHÒNG VỊ TRÍ ĐẮC ĐỊA LIÊN HỆ CHÍNH CHỦ GIÁ CẢ THỎA THUẬN, Không,0, 10 m,"Đường Xuân La, Xuân La", Không,CHO THUÊ TÒA NHÀ CAO 12 TẦNG LÀM VĂN PHÒNG VỊ TRÍ ĐẮC ĐỊA LIÊN HỆ CHÍNH CHỦ GIÁ CẢ THỎA THUẬN,1,https://nhadat24h.net.vn/du-an/cho-thue-toa-nha-cao-12-tang-lam-van-phong-vi-tri-dac-dia-lien-he-chinh-chu-gia-ca-thoa-thuan/278608, 4000 m, 20 m,Xuân La,Tây Hồ,Hà Nội,Xuân La
139, Không,0, MS278626,,None,,0, 0 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/6165/c1jpg-bak-638304759623948837jpg-bak-638337568287665676jpg-bak-638337572585216512-1.jpg, Có," CHÍNH CHỦ CẦN SANG NHƯỢNG NHÀ THUỐC TẠI PHƯỜNG PHƯƠNG LIỆT, QUẬN THANH XUÂN, HÀ NỘI", Không,0, 10 m,"Đường , Phương Liệt", Không,"CHÍNH CHỦ CẦN SANG NHƯỢNG NHÀ THUỐC TẠI PHƯỜNG PHƯƠNG LIỆT, QUẬN THANH XUÂN, HÀ NỘI",1,https://nhadat24h.net.vn/du-an/chinh-chu-can-sang-nhuong-nha-thuoc-tai-phuong-phuong-liet-quan-thanh-xuan-ha-noi/278626, 0 m, 0 m,Phương Liệt,Thanh Xuân,Hà Nội,Chính Kinh
140, Có,1 pn, MS278606,,None,,2 t, 40 m,Hợp đồng mua bán, Có, 0 m,https://nhadat24h.net.vn/storage/product/15044/1-34.jpg, Có," Chính chủ cho thuê Nhà 1 trệt, 1 gác đúc cho thuê ở Lê Tấn Quốc, p13, quận Tân Bình", Không,0, 2 m,"Đường Lê Tấn Quốc, 13", Không,"Chính chủ cho thuê Nhà 1 trệt, 1 gác đúc cho thuê ở Lê Tấn Quốc, p13, quận Tân Bình",1,https://nhadat24h.net.vn/du-an/chinh-chu-cho-thue-nha-1-tret-1-gac-duc-cho-thue-o-le-tan-quoc-p13-quan-tan-binh/278606, 40 m, 0 m,13,Tân Bình,Hồ Chí Minh,Lê Tấn Quốc
141, Có,2 pn, MS278540,,None,,3 t, 50 m,Sổ Đỏ, Có, 7 m,https://nhadat24h.net.vn/storage/product/12817/z4914591609645-ff5c00713913bec872a3fee36f378eb8.jpg, Có, Chính Chủ cần nhượng lại chung cư MiNi tại Quận 7, Không,0, 1 m,"Đường A5, Tân Quy", Không,Chính Chủ cần nhượng lại chung cư MiNi tại Quận 7,1,https://nhadat24h.net.vn/du-an/chinh-chu-can-nhuong-lai-chung-cu-mini-tai-quan-7/278540, 50 m, 5 m,Tân Quy,7,Hồ Chí Minh,A5
142, Có,1 pn, MS278272,,None,Đông Bắc,2 t, 60 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/15399/9bbd8f68-0b8c-4bd6-9b10-fe3ee9765b4a.jpg, Có, CHO THUÊ CĂN HỘ 2 NGỦ 2 VỆ SINH TẠI VINHOMES OCEAN PARK FULL NỘI THẤT ĐẸP THOÁNG MÁT TIÊN NGHI ĐẦY ĐỦ, Không,0, 1 m,"Đường Đa Tốn, Đa Tốn", Không,CHO THUÊ CĂN HỘ 2 NGỦ 2 VỆ SINH TẠI VINHOMES OCEAN PARK FULL NỘI THẤT ĐẸP THOÁNG MÁT TIÊN NGHI ĐẦY ĐỦ,1,https://nhadat24h.net.vn/du-an/cho-thue-can-ho-2-ngu-2-ve-sinh-tai-vinhomes-ocean-park-full-noi-that-dep-thoang-mat-tien-nghi-day-du/278272, 60 m, 0 m,Đa Tốn,Gia Lâm,Hà Nội,Đa Tốn
144, Có,1 pn, MS278302,,None,,0, 21 m,Sổ Hồng, Có, 7 m,https://nhadat24h.net.vn/storage/product/11615/1-14.jpg, Có, Cho thuê MB hẻm 63 Nguyễn Biểu  P1Q5. Giá 5 triệu, Không,0, 4 m,"Đường Nguyễn Biểu, 1", Không,Cho thuê MB hẻm 63 Nguyễn Biểu  P1Q5. Giá 5 triệu,1,https://nhadat24h.net.vn/du-an/cho-thue-mb-hem-63-nguyen-bieu-p1q5-gia-5-trieu/278302, 21 m, 3 m,01,5,Hồ Chí Minh,Nguyễn Biểu
145, Có,2 pn, MS278405,,None,,2 t, 54 m,Sổ Đỏ, Có, 11 m,https://nhadat24h.net.vn/storage/product/9324/alphabooks2-500x350.jpg, Có," Chính chủ cho thuê nhà 2 tầng tại số 10 Trần Huy Liệu kéo dài, P. Trường Thi, Tp Vinh, Nghệ An", Không,0, 5 m,"Đường 3/2, Trường Thi", Không,"Chính chủ cho thuê nhà 2 tầng tại số 10 Trần Huy Liệu kéo dài, P. Trường Thi, Tp Vinh, Nghệ An",1,https://nhadat24h.net.vn/du-an/chinh-chu-cho-thue-nha-2-tang-tai-so-10-tran-huy-lieu-keo-dai-p-truong-thi-tp-vinh-nghe-an/278405, 54 m, 5 m,Trường Thi,None,Nghệ An,None
146, Có,1 pn, MS278485,,None,,2 t, 192 m,Hợp đồng mua bán, Có, 16 m,https://nhadat24h.net.vn/storage/product/11715/z4910016562901-cc22cc4d246206b5a24e9dce8037bca8.jpg, Có," Cần sang gấp hoặc cho thuê quán café 2 mặt tiền HT12 – HT13, P.Hiệp Thành, liên hệ 0935033335", Không,0, 15 m,"Đường Hiệp Thành 12, Hiệp Thành", Không,"Cần sang gấp hoặc cho thuê quán café 2 mặt tiền HT12 – HT13, P.Hiệp Thành, liên hệ 0935033335",1,https://nhadat24h.net.vn/du-an/can-sang-gap-hoac-cho-thue-quan-cafe-2-mat-tien-ht12-ht13-phiep-thanh-lien-he-0935033335/278485, 192 m, 12 m,Hiệp Thành,12,Hồ Chí Minh,Hiệp Thành 12
147, Có,8 pn, MS278335,,None,,8 t, 20 m,Hợp đồng mua bán, Có, 0 m,https://nhadat24h.net.vn/storage/product/8567/1-8.jpg, Có," Cho thuê phòng ở 219/1A Tạ Quang Bửu, P3, Quận 8", Không,0, 6 m,"Đường Tạ Quang Bửu, 3", Không,"Cho thuê phòng ở 219/1A Tạ Quang Bửu, P3, Quận 8",1,https://nhadat24h.net.vn/du-an/cho-thue-phong-o-2191a-ta-quang-buu-p3-quan-8/278335, 20 m, 0 m,03,8,Hồ Chí Minh,Tạ Quang Bửu
148, Không,0, MS278263,,Liên hệ chính chủ: 0977862936,,0, 90 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/14447/z4914293654696-f2652a7bba587a9979c6b747c9527853.jpg, Có," CHÍNH CHỦ CHO THUÊ NHÀ NGUYÊN CĂN 11 PHÙNG HƯNG ,PHƯỜNG THANH KHÊ TÂY, QUẬN THANH KHÊ, TP ĐÀ NẴNG", Không,0, 4.5 m,"Đường Phùng Hưng, Thanh Khê Tây", Không,"CHÍNH CHỦ CHO THUÊ NHÀ NGUYÊN CĂN 11 PHÙNG HƯNG ,PHƯỜNG THANH KHÊ TÂY, QUẬN THANH KHÊ, TP ĐÀ NẴNG",1,https://nhadat24h.net.vn/du-an/chinh-chu-cho-thue-nha-nguyen-can-11-phung-hung-phuong-thanh-khe-tay-quan-thanh-khe-tp-da-nang/278263, 90 m, 0 m,Thanh Khê Tây,Thanh Khê,Đà Nẵng,Phùng Hưng
149, Có,5 pn, MS278264,,None,,3 t, 110 m,Hợp đồng mua bán, Có, 0 m,https://nhadat24h.net.vn/storage/product/8348/1-21.jpg, Có," CHO THUÊ CĂN HỘ TRONG NHÀ NGUYÊN CĂN 5 TẦNG 2 MẶT TIỀN - PHỐ TRẦN QUỐC HOÀN, CẦU GIẤY (Gần làng Quốc Tế Thăng Long)", Không,0, 8 m,"Đường Trần Quốc Hoàn, Dịch Vọng Hậu", Không,"CHO THUÊ CĂN HỘ TRONG NHÀ NGUYÊN CĂN 5 TẦNG 2 MẶT TIỀN - PHỐ TRẦN QUỐC HOÀN, CẦU GIẤY (Gần làng Quốc Tế Thăng Long)",1,https://nhadat24h.net.vn/du-an/cho-thue-can-ho-trong-nha-nguyen-can-5-tang-2-mat-tien-pho-tran-quoc-hoan-cau-giay-gan-lang-quoc-te-thang-long/278264, 110 m, 0 m,Dịch Vọng Hậu,Cầu Giấy,Hà Nội,Trần Quốc Hoàn
